id,dispersion
00261c81,1.750384384467241
004a8ee7,-0.26004314309396936
00738b9f,0.5019901471483853
008b8a54,0.8889975591845597
00b3d68a,1.3574258108939987
00b948a7,2.9999999346139994
00cebd4e,0.40401338198601405
00fc7fbd,-0.2674274490529966
010cd779,0.6097784073067756
0138ef99,1.6343364755658905
0163ccb2,-0.833701048770353
018b6d7d,2.9999999148890795
0193835f,2.9999999052034703
01b1e1a8,2.611257572981719
01dc2a68,0.47579673893736935
01e476b6,-0.310215976293516
021e7cf9,0.7921328717270055
023c1e0e,1.2815545473694763
02708e11,2.9999995280823817
029358d0,2.9999998596761865
02f6dd36,0.8614076187516815
02f78490,0.5205832853448725
02fd1abd,2.9999999463239426
03831ffd,-0.7218859148010295
03c4f8ec,1.7345164510544633
03e69a1b,2.9999998642524344
0434b8d8,2.999999913939483
04597318,1.4502279673325982
04bb4cfa,2.9999999191462914
05069d02,2.9999999201736616
0524fff5,2.3344864789877287
05493435,1.4450597793658577
0551da17,2.9999999250355622
0573b8e0,1.967131000696082
057926cd,2.999999921979962
0590dea4,0.5818347108666577
059b192f,1.280536314914125
05b97bd8,1.2289714030098287
060e08ab,2.999999916304892
062c6a5c,-0.46162927499521517
0653d193,-1.1925042462041548
06552b80,2.9999999341129087
06611360,1.282774773924516
0689b2af,0.25274971433993415
06dc25b1,0.8922963166214953
06e6a964,0.9151837107523161
06fdf2a3,2.9999999186508086
06fe4746,1.671919660541069
071e4f86,1.5449512199432152
07274afe,0.2182307125602332
074bd898,0.06862102048489914
0791bba4,0.3810517615726049
07945170,2.8261718144813903
07a37957,0.008873254548428314
07e64e4d,-0.38778571445442284
08267a91,0.9969204999928493
082f5159,1.8166642776879527
0830583a,-0.41742647514853026
0861a1c8,-0.3567189556257916
086a6643,0.5576770197484404
0882c78c,-0.16222788111436898
088a89aa,-0.15766988553055714
08a0a57b,-0.012581546710765489
09375852,2.999999917038075
0940adbb,-0.049027200674093975
0948e39d,0.1853458498348042
0971e6e5,0.4130456832459083
099050aa,-0.37366933616249204
099ace87,2.387201500092903
09a3cbff,2.080688004248697
09b0e256,0.7969542660805748
09b187b8,0.8000309967306684
09e410a6,-1.0596231553425175
09ed3b6e,2.999999931771578
0a3553d6,0.4362293025426477
0a419728,2.2445090784549215
0a60c4c8,2.999999932505995
0a72b4c7,2.8935156926651775
0a82fb2a,2.9999999170171128
0addf219,2.923916494643294
0aef30ea,2.6789087483730634
0b1f982e,0.5713438027521248
0b2514fb,2.9999999226966825
0b40911d,2.9999999135522017
0ba2aeff,-0.20362142649210063
0bb48c54,0.086019254017687
0bdc70de,0.1676754260702901
0bf739e1,2.290278249863938
0bff77c7,2.9999999285655115
0c48d0e2,1.59230606698836
0c725c37,0.45859124788150607
0c92b3de,2.371605840198116
0c9afdf8,-0.20816260587372018
0cab0623,1.8901268475395019
0cb0d129,0.2795633649120681
0ccf6ae6,-0.670478090836586
0d82f4f3,1.8779741789184061
0db03600,-0.2176576613515112
0e252784,-0.064676116668395
0e2d69a2,1.3766024558145535
0e685eb8,-0.9111971760375506
0e80ff77,2.9999999155248473
0e89d4bf,1.84834274643579
0e9106d5,0.8367175409982047
0ea803ad,1.9726122762153901
0ec11604,2.99999992969413
0ece0fe6,1.2506854282288282
0edc43a1,2.999999929912609
0edd264f,0.7451236214540744
0ef70a9e,2.9999999248807225
0eff44b8,0.5445610352485896
0f07a25a,2.99999992738556
0f3560a9,0.7032480859233965
0f429540,2.9999999297591273
0f6a699a,1.1044555428696232
0fb84480,0.0177182531274946
0fcd6162,0.9294422994438611
0fde48cb,-0.21978528302488068
0fe367ab,1.125089280889486
0fe59db8,-0.4906740345009686
0fe74db3,0.6548524494355165
0fef0395,2.9999999227666727
1026f73e,0.3301621576738897
1053d2dc,-0.618648908525894
105b9cfa,-1.26570885187317
106ad7a4,2.9999999099068098
1081ffc6,1.535757422988173
10aab6f9,1.8337410267489378
10abd317,2.999999719217214
10f2aaca,2.9999999252008083
10f60a2f,1.82272636459239
10ff21e7,2.999999905714699
11346018,2.9999999168512947
113d4bd0,0.001105083568471652
11490bdc,0.08302394566531063
114bdbd7,0.7878148603314226
1154330f,2.999999907439154
11715702,0.23537249680236033
117a9089,2.2190007308264286
1191b8eb,0.4237417801402684
1199f6cd,0.2801110408400066
121cd66e,2.999999907439154
123e25ba,2.9999999386663174
125ba05c,1.5508467106925692
12898d46,-0.16157588582194826
12afbd15,0.3356051212961819
12b99fbe,2.9999999219255447
12c62471,1.0325295187503933
12d68475,1.4028023993340981
12ddf37b,0.5736457740598813
12e44686,2.999999945926621
130a2ec3,2.2383371021020744
132e6297,-0.08917265631734203
135aa669,2.999999928295028
13698586,2.999999935195033
136dd722,1.0407681045184334
137bf589,1.238761039405341
1399ca6b,1.061710725107315
13c6c358,-0.9149564637548956
13f401ab,1.8543044729705718
13fc4f8d,2.999999918068705
14163190,2.9999999317729444
1443a68e,0.943874333617012
1499c5b2,2.9999999243108277
14ab0741,1.2871659281656196
14e7ab16,2.9999999323773885
15696d76,2.999999927351914
15764398,2.999999907439154
1581ccb9,0.9205726796240684
1589829f,1.860606170378947
15b03762,0.8606264352484895
15bb406c,2.2933377684808107
161c931b,2.9999999151587455
162e51e8,1.2170472060552537
16508fc9,1.8597972461110908
167158db,2.9999999178347454
16a375c1,1.382548861512669
16b105ce,-0.7064606126746553
16c6f027,2.999999923930819
16dbec58,0.29939813573060614
16fc7cf2,-0.32848039027218945
16feacf9,0.07268901820778947
170713bd,-0.12071273701826556
173e16c5,-1.30841451947714
17736ff9,2.999999934182234
178a3794,0.5733503007702374
179bce36,0.5018234541125873
17c6170e,2.9999999193393174
17c772e0,2.9999999304123026
17def92c,2.9999999238740496
17e475f9,0.26593586939788605
17ec3bdf,2.9999999295781543
1817e638,-0.9684136742416799
182524cb,-0.423587253894848
186013d1,2.9999999225883953
186a8dfc,-0.028552648752211775
1878fdf3,2.999999934812448
18905c3c,0.19326719626056155
18aad0e9,1.0424888098661815
18c71b29,1.9496292623979399
18ff47f7,2.9999999479051227
191cfad2,1.590502587748095
192a62ba,2.045434525972522
193d2dc0,0.11461818239993124
1951bfa6,-0.11329144895784014
1968bade,2.999999933761498
1998f533,-0.2649287055966668
19a279e6,2.9999999350842717
19a43308,2.999999907439154
19d58c0f,2.2143966502136867
19e74efc,-0.8637270352645847
1a2f8640,0.7261015306353219
1a4a03a6,2.9999999164522424
1a62bbf0,0.5028971599367794
1a982ebc,2.9999999075162114
1adfc9ad,2.999999908810582
1afdab5a,-0.028435622129458517
1b272f4f,2.9999999314457524
1b6bbf50,0.6158316882469469
1b886991,2.9999999227459226
1bcf8e80,0.686057590053096
1be62bfc,2.999999935191489
1becb5d1,2.999999916897383
1bedec77,0.003915505939300101
1c1dac43,2.999999916977905
1c20e671,2.196169294084119
1c520574,0.2534620018345885
1c80286e,0.6194131387948504
1d2f8999,-0.24481526594196615
1d906f43,2.999999935259478
1db20db4,2.9999999138850995
1e057ec7,2.0910457072723787
1e1516b3,2.7509366161907614
1e24a9d5,-0.3201964414188899
1e3c7bbf,0.18361574897635924
1e50e9d9,1.502750199958515
1e8a8ae5,-0.3350668093391504
1eb84816,0.04891248082411702
1ecfbdff,2.9999999246907927
1f48e0d2,-0.7401348340196504
1f680310,2.999999939673606
1f7a2221,0.8643776521652405
1f9283ee,1.690869366287385
1fe66e89,1.7604148464847091
20084738,2.9999999261563177
2032cbed,0.8912808198647528
204fa029,-0.2041238661803185
2054c7a6,1.7570533878519627
205e598b,-0.14704531785896166
20675cf3,1.133248463414409
206dc2de,1.3902126515812996
20816a54,1.755616015413221
208ffd3c,0.40761883596346893
2099df97,-0.5964346285800102
20da6a22,1.2314787658623114
20e0e6f7,1.171073449516264
20eb91f9,-0.5726685768033385
20fb8178,-1.132935631966388
21180015,2.999999141044591
2144808b,0.1436684610690029
214d970b,2.9999999285686068
215bb5a0,0.11283024483135348
2196ad91,2.9999999174934895
219c33bc,0.3007667800265256
21c9a4a2,1.205837698658873
21da8d0b,2.999999901769677
21e2a972,-1.725982455108775
21f0a1da,0.4750595208692154
226dfe78,-1.9877576691701102
22855fb7,-1.0637895990901856
229cd47b,0.6690547751681304
229db195,0.9921184484797477
22b79d44,2.544621544696128
22bd0369,2.088593035713018
22c068ad,1.211882910507064
22c3a58c,2.999999907439154
22c94365,1.2921553718435286
22f2aa5e,1.9236395822036159
2302029a,1.1321138075749337
231d0bf9,2.999999907656181
23473580,1.2139138456755407
2375f773,0.8212973872707194
237db955,1.6802293441905574
237f695e,-0.10343031425766651
23a7da69,-0.5008944909711577
23af944f,0.1431312180253128
23eaa355,-1.5846698253009652
2418336a,1.9901506650533394
242af199,1.8030695109297246
24473a59,2.3185279554536264
2466ed4b,1.6573991080639239
246fc683,1.3348968646944288
24951743,1.8779312476932526
24c25056,0.7246145552765455
24ca1e70,-0.3804458026138638
24e032a1,0.9467737431299333
25003a61,0.12689424849730715
250aa44c,0.39148316679304473
254eb47c,2.999999907439154
2577cf88,1.4428299561234157
2585506e,1.2422743727489969
259f6e47,2.9999999461829683
25a4877c,-0.20767234114254501
25adacb4,0.17874968934285212
25da595d,-0.4176799692919536
25e89bae,0.2638613135684491
25f0758c,0.633745477374325
26205312,1.7780174992067022
2675c40c,0.8854418696455592
2686024c,2.452426346501583
268800af,0.46514490734577163
268c9c61,2.3376375112908168
26a460bb,1.6506027611917697
26f1f7a5,0.8541444268132609
27339d92,0.13489588950046405
27401d31,0.23057028905167168
275f0ff4,1.0149047339901904
27658321,2.9999999203316787
278d22ee,1.0936978671793036
27b7ae3b,2.999999919502915
2819e4c2,1.8660444183328913
28571453,2.999999927877252
28cbc9d8,-0.008634036327957513
28dde504,2.999999917071913
28e9ab2f,2.9999999412222667
28f2cca0,0.31644226052993735
29332f3a,2.999999950024749
295dddd2,0.8927560507505287
296c2609,2.9999999320550046
299ba928,2.999999907439154
29be0b13,2.999999905670158
29db8ef5,2.99999991705358
29e28b8d,-0.12029386143540899
29f121be,2.3055452188306083
29f9ec02,1.9577294896969688
29fe0b43,-0.04163580593079821
2a134649,-0.07838468133733449
2a2184ba,0.5460680559196106
2a4e9f71,2.9999999057378672
2a5d1dfb,1.5079102634945973
2a9cb26b,1.6669930865252167
2a9fd65a,2.99999994906676
2aa63ebe,0.14685537880313163
2abed09c,1.0862427936059005
2ac92575,-0.02845753289291012
2af179ab,2.9999999142814042
2afbe786,-0.33813087367670125
2b0b4f42,1.275022590975346
2b2a9850,0.7154482760471248
2b33139c,1.9422609588507382
2b46367e,-1.525887188766487
2b5ed85c,1.8915369132734892
2b7cbaab,0.7654911486603958
2b941b64,2.999999929670635
2b950065,1.226766402578935
2b9e8549,0.018409320248479126
2ba6d997,0.7632701967815398
2bc598aa,2.6977032936122733
2be3ee8d,0.8735098811431907
2c117eb2,2.5194429158814833
2c12cb57,2.9999999292067425
2c331c45,1.6931061856198715
2c668b5b,-0.14849244795136168
2c8e2a94,0.33654087458454096
2cbce867,0.09387281471975997
2ccb1d8e,-0.4726291012433687
2d235b68,-0.786250836529038
2d3bb54a,2.999999930635778
2d4c40a3,0.12243006450225002
2d7e8250,-1.280764257109913
2da4e16c,2.9999999327217837
2dcbfaa7,2.999999940206695
2dd31485,0.8689294836885675
2df17672,1.8744966569694874
2e2bcec1,1.103311848757593
2e54750e,2.999999918320696
2e7c89d4,1.6408719528536795
2e8f4f94,1.607480652931781
2e94281b,0.04836879932425692
2eb64aec,2.999999917869918
2f3ad04a,1.9466591440737904
2f4d25a3,-0.22258376354425552
2f7420db,1.467257670000983
2f961f39,2.9999999122367886
2f9f08b9,0.47208966425271326
300a7c8c,0.7425093513335568
301292ae,-1.0033114129249
30281e7b,2.9999999126937533
3046ec93,0.13717728514763844
30771748,1.27866026983401
30a53a52,2.926273205672249
30c0bfb4,1.185709028336485
30f9bacc,2.9999999365438437
3102d583,0.17532869959206068
3133b27c,2.422485801449261
313bd0fb,1.8239785640847679
314c2512,2.8417359422511836
314fe833,2.9999999144630194
317edba9,-0.37775632323481695
31b57d7f,1.254549313688499
31e9fde1,0.7995711779692671
31f29a6e,1.6709843307618695
32107e03,0.7990522596726222
322822dd,1.705992168014126
3231a911,2.999999932794718
3245e91d,1.9336480534658675
328e3124,0.4660139575391022
328f2a25,2.8323423578976823
32bde8d6,0.5757110713520976
32ca1d3f,-0.738772714117087
32d86d30,-1.1615843424616308
32f8dfcc,1.860897654686286
32fa0fc7,-1.999999942794251
33087708,-1.4966679414784465
332ff90e,1.4423441299381095
333ab5fb,2.999999925452234
334d4012,2.9999999256181384
3387832a,1.139114800204755
33bd0fff,2.9999999362354535
33ea48ea,2.999999905685691
342be8a3,1.2376954127424544
34386a29,2.9999999204761214
345771e2,0.07269601397015008
348d12de,2.6781462435713252
34bfd02d,0.037773285685422965
34cb9021,1.1196906331552625
34f2a911,-0.7933600054530445
3509fa16,2.9999999346712363
35282d04,2.999999937147162
3532132d,1.9616263063131627
357dba1a,0.674059801184575
35951bd5,0.6602734601520444
35a7d926,-0.20803128147534278
35d02ccf,0.10486399001846934
35e2ee3c,2.9999999364491416
3621e10b,2.9999999337381147
36222c2a,2.6251178880992523
365614e2,2.9999999342147685
366f119a,0.738768528685121
368439f8,0.1045489762876945
368d2e78,2.9999999181381076
369f5e77,2.3068778775312877
36bd3c80,2.999999918845186
3730ff80,1.1862364223175275
3745da62,1.491696142214579
3767b895,1.0212573206738147
3784b5ef,2.9999999084785367
378f195a,1.0873568718925137
37947ed5,0.6876058951896803
37ad7bad,2.0478795392160154
38033154,2.9999999245172138
384084e1,-0.7573506353159292
3844d645,2.9999999478639383
3856a64a,2.999999923864032
385fb1ca,-0.18386496662162893
388702fd,0.9811406564176154
388d9cd0,2.999999918629254
38904d87,2.999999949526553
38b499a8,2.623046755646902
38c1bc4a,2.4769053836475896
38d295e3,1.5768965638876868
38eb909b,-0.3385565142868069
38f0f714,1.4768273675797425
39137679,2.9999999147690124
3921b48a,2.772937926440962
3929faac,1.9153788825422824
394ff6e7,1.183624861955251
39549168,1.5155016036173454
3976f39f,1.3082185540091282
39c15b63,0.5643326284570175
39c2d2ce,2.9999999191581983
39c91545,2.618512971313511
39f0a0b8,2.9998205619530114
39fbd7b6,0.5561328621940236
3a063ab8,0.8925387938924056
3a1933db,2.999999920878173
3a5c04c1,2.9999999417407865
3a64581f,0.6716156062581442
3a6ec632,0.7066548120242125
3a96c7f9,0.3817763492478654
3ab4a50e,0.7666715537533798
3abceb28,-0.7574520704216703
3b33f823,-0.17017196378896485
3b7e811f,0.19441166510293076
3b8680d4,0.9911979842456026
3b9e6ef6,0.7222318152999552
3bacac05,2.9999945355328697
3bd27224,0.27992276904755864
3bdb59ec,2.9999999173316905
3be99b1f,1.5154706144664387
3c1b0b20,2.9999999162720123
3c55b916,1.4706767609575568
3c6cfec9,2.3035087647569448
3c845f06,1.4093749736568593
3c9e612f,2.999999904684094
3cb69df5,1.5934116182037128
3cbfb63d,0.5634425981597285
3cc1681c,2.9999999464345346
3cea2123,0.6907614507908787
3ceb44cd,1.1498402617017338
3cf3aaef,0.23956814555763103
3d03022b,1.3055038012502094
3d0b4c0d,-1.151626715089518
3d31c0d8,2.9999999256222427
3d74f7c2,2.99999991477149
3d7ddc0a,0.8537945482768428
3d7e69ef,2.33228545041888
3d8e2602,0.8530807289138138
3d9d98a3,2.999999907439154
3dac44f5,-1.999999942794251
3dd3ff3a,-0.5741133535515328
3deba3e4,1.3728062269042685
3dfb03e0,-0.4175076122592365
3e28acd3,2.999999905866424
3e443eb5,0.9119095938915166
3e4c7093,2.9999999224084406
3e5c41b4,2.351719869552099
3e6e1264,0.9690795262392846
3e8d7420,-1.4880691018350864
3e9613af,1.0060944403301209
3e9d64a1,-0.44813440299104573
3ea4d15c,2.247866298394011
3eac9f7a,1.3387898632068085
3f865482,-0.09275186070354483
3f97ad20,2.9999999357468976
3fac7853,2.9093102901952452
3fbf51fa,2.999999927141127
3feac6e4,2.999999917826319
40030387,2.999999916612023
400a284f,2.4058064674201978
4074f66e,2.628051252529197
407cb848,-0.1411706896224179
4087302e,0.4014487962829827
40a40b7f,-0.09957459365048206
40ae9552,0.0216159370742505
40f9d247,-0.014079326049645065
411b0a8c,1.368012831884343
41224d53,2.0500077583655454
414b98e7,2.9999999079559494
4164b143,0.268107556521801
41666148,-1.3616525993120345
416cff65,1.004068260573105
41b69c59,1.4445353245022774
41bed27f,-0.36219653314671224
41c84278,1.146128038624596
41e9956a,1.5628735050008133
422bc3fb,1.8183968982710887
4230a474,-0.23647754845499677
42848525,-0.8303242892479954
429fe2aa,-0.6017380506169668
42ad1c11,0.45639636082179547
42bd805d,1.4233819734142954
42cb2c12,-0.13009375929661113
42db8c16,2.9999999338520245
42f1a0c7,0.85066886772657
43094625,2.9999998741070755
4319e621,1.4123388280847973
433b84d6,2.999999903384627
43853baa,-0.42213757098417914
438efc21,0.6939503882153322
438fa587,-1.590982941796422
43db6b3f,0.5687469843858453
440107da,2.9999999111032913
44412007,2.999999907439154
445640cf,0.5796902079602656
4464823c,2.9999999082267133
44742238,-0.5819003977613488
448754fd,2.999999907439154
44b6af26,1.0760709731516096
44d32ac0,2.9999999247050315
44e33838,0.4028216003185777
44e8ffb3,-1.3021492166004387
44f51a93,-0.3252427339908356
451140f7,0.8180965631208453
4521520f,1.5476873136981333
454607e2,1.0992711721676465
4557fe40,2.9999999137432374
455d606d,0.14613322564757217
4574c511,0.6371329639672827
459c64de,0.4778329725244764
45a6e80b,2.999999908517791
45b6480f,2.999999914888685
45c36ded,1.3682499479289323
46013b7c,0.6309707657586485
4648e48e,2.999999917350019
46a58661,-0.6282098817855085
46acada9,2.4897635451089717
46d1c66d,0.013257853013831193
46d31666,-0.9294377290569656
46f0117f,-0.38042416779046906
46f17491,1.968087922588806
47117c51,2.9999999251419323
4713ac5a,0.9380017308861501
47193277,0.7905162416901171
472bf084,2.9999999424258927
4767ec56,2.999999936313401
4780f910,1.4919057380392517
47866651,-0.25687889406264275
47c3514b,-0.15072706319310564
47f9dd9e,1.8921201882249186
480a4e5f,-0.342506329025421
485fd941,2.9999999168683353
48655594,0.24189357112088208
487dbbb6,2.5406773291416314
487e0e53,-1.1443371737062016
488e7df6,0.7758519142336344
48951a79,2.999999917429948
48a7d88a,-0.2752814558183554
48d02d63,0.7250696472737389
48dbeae8,2.999999922930157
48e2ef90,-0.015698118987248474
49124754,-0.34619007817029435
49131ef2,1.0407886727959186
491980df,2.999999917953693
492085a7,-0.813812554782775
492a1b8a,1.0320489734568659
49317c05,1.9486424777176268
494c17c1,-0.13446270389939924
497dec1a,2.9999999189428213
49912339,2.6782886119747342
499e3adb,2.9999999267612245
49a73fa3,2.523326410451006
4a2d97c1,2.9999999419800267
4a322e27,-0.41690507233448215
4a38b00a,0.9584321963343647
4a9d54b1,1.4558328320410643
4ada8fe8,2.9999999169823406
4aebc4b6,-0.6616039056010746
4b000bfd,2.9999999163745303
4b0aa998,2.999999926297267
4b0bcc76,0.7374889879077448
4b18e5df,0.8057626047375792
4b29ae81,-0.48825825576136594
4b8c7672,1.8809193422301862
4bca420b,1.060932232133207
4bd226e7,0.37007279045330566
4be8aa32,1.2227828150357607
4bfb839b,-0.19346671008126698
4c0f0471,2.643830137949145
4c10a420,1.4104073693563846
4c32fa9f,2.9999999154399672
4c5f0d17,-1.999999959207472
4c66086f,2.999999916201418
4c6dcfe4,0.274470195755091
4c7521c6,1.4763611269501191
4c856e2b,0.056746077046639795
4c964782,0.8810162309654587
4c9d8009,2.3314641368677145
4cc2893a,0.03698421224996332
4cd8c99f,2.9999999259093197
4ce1b26b,2.9999999476934067
4d00e30d,1.0765561337461407
4d3118d6,2.9999999336520005
4d542db5,-0.004011542339008008
4d5fea3e,2.9999999323919004
4d6566eb,2.9999999162098683
4d7d88c9,2.9999999366907932
4db74bf1,0.46087447863823455
4dd2ce17,2.9999999139747544
4df090a8,0.4385315209712759
4e102803,0.19403726777602634
4e302a7a,-1.053270781151126
4e3ab457,2.9999999132766226
4e4d41be,-0.47562432627798085
4e972282,2.999999938821069
4e9dbcaf,1.0684482396206216
4ed21598,1.2960115831796575
4ef3fec2,0.5697110911337464
4f321d58,2.99999992087339
4f678a46,2.999999925126926
4f8f2b89,0.7527747566568789
4fa95dae,0.4875846600422085
4fca1c93,-0.7523084056175824
4ff2404d,-0.40438838164618185
4ff8de60,2.999999927602243
4h8hg8sd,-0.5706811940136143
5002b19e,2.9999999141075104
50097615,0.10529382516672127
502995d7,2.9060207413443404
502a4d44,1.1862390702017807
503bb4e6,0.6383427691936172
50404063,2.3117249621884564
50407c48,2.999999950053365
504c410f,0.3176998839110803
5066dd5b,-0.4715271342338944
50850b9a,2.999999760378599
50a75525,2.9999999144615543
50a7f84e,0.3466881840800577
50bc0ee2,1.6690494571081271
50d31529,0.24419386026390857
51117f1e,0.13346762100152773
5144e800,1.539850848005822
51653f12,2.117289881047383
51668af7,0.26076194853765455
517e64d5,2.99999992931692
518e2b38,1.6769976624677336
51954cb7,0.8756675455211808
51bce9cb,2.9999999311937504
51c0dba9,1.0346428803628838
51cb1c22,-1.2008774697195213
51f9ded1,-0.05689677167207434
5203d49e,2.9999999168604456
521198d9,1.5681200517670217
521b3abc,0.8730164691733797
52329fc0,0.7102191411813285
52d1f984,0.18700179223280347
52e1eb7c,1.0512901021576366
52f39b73,2.177228179473007
530b7d91,1.30878600814109
531393b3,-0.6830411035497375
5322d8ed,0.5976610193149731
5323814b,1.751367935952145
538665f0,1.0207071091053768
53c1bea9,2.9999999163513857
53f0f5f7,-1.1302136989789004
540cb4af,0.528419788527404
541bd24c,0.6736933020505247
542a2997,0.6316458928715892
5444db7f,2.9999999247026867
544f1cf4,0.5722365752097034
5466b988,0.991269073242501
54ac7ab0,2.9999999175724317
54eba1e9,-0.8643382848193526
550b9561,0.3193874476982465
556e1087,2.405276915080317
5576fea5,0.7134553299632217
557c5cc0,0.2732325340464661
557d392e,0.4702178842396716
558d76c3,2.999999909138046
559e5f6a,2.99999991843413
55d9b87b,2.999999929038204
55fa832a,2.1513164430864533
56292c19,1.6987055983428738
565d6c15,2.9999999135217488
567cbb07,0.3940431865130684
56941ac8,-0.1356511055054992
56a6d83b,-1.6135717476797649
56ad1fb0,0.2890152657370908
56b26cef,1.2697496980329956
56d12dd2,-0.011038482559620954
56e3ef21,2.999999906848875
56e5a5cf,2.115934592104709
56f888ae,2.9999999460037903
57218516,2.9999999390233443
57396b34,0.9675232164525823
5764b20c,0.16079751825278746
57868dee,1.613045847341573
57bed130,0.2755384352471555
57d1cafb,2.9999999149705014
57e8cf83,2.9999999026053286
58394039,2.9999999288185557
584d42f1,-1.3550776162984919
5877ce24,2.0405986212853158
587d5009,-0.5367191679745177
587f8002,0.2164318343681077
5886e427,2.999999915985382
588781c9,2.9999999497541827
58adad18,1.1647066001042452
